"Existing
PO Number",PO Description (optional),Buyer ,Vendor Name,VENDOR_SITE_CODE,Ship to,Bill To,PO Currency,PAYMENT TERMS,Freight Terms/ Incoterms,"Carrier
Freight Payment Terms","FOB 
Destination / Origin",Note To Receiver (optional),Note to Supplier (optional),Line#,LINE_TYPE,ITEM,ITEM REVISION,"Category
(see note#1)","Line Description 
(see note# 1)",UOM,UNIT PRICE,Supplier item (optional),SHIPMENT#,open quantity,NEED BY DATE,PROMISED_DATE,RECEIPT REQUIRED? ,TAX_CODE,"Charge Account
(see note#1)",Vendor Site ID,Consigned (Yes/No),Plant Code,PR#,PR Item,Requestor,PR Text,Cost Center Code,Cost Center,Asset NO,APL Stauts,Vendor ID, Internal Order#
4500393287,,Xia Chen,"Femto Technology (Xi'an) Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,40,NB Standard PO,66003890,D,,,EA,5.8900,,,2500.000,09-12-2024,09-12-2024,,13 %,,,No,1000,0011160819,10,计划+汪振芳,,#N/A,,,已纳入APL,0008100282,
4500393288,,Xiaodong Zhuang,"Fuzhou Heyuan Drinking Water Equipment Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,20724168,,,,L,48.2000,,,1200.000,27-11-2024,27-11-2024,,13 %,,,No,1000,0011160385,20,资产+詹锋,,#N/A,,,,0008100052,
4500393300,,Owen Zheng,Infinity Fibercom Ltd,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z045,,,,,,30,NB Standard PO,66495974,A,,,EA,12.8000,,,80000.000,29-12-2024,27-12-2024,,13 %,,,No,1000,0011160821,10,计划+钟银秀,,#N/A,,,工程验证,0008104055,
4500393300,,Owen Zheng,Infinity Fibercom Ltd,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z045,,,,,,30,NB Standard PO,66495974,A,,,EA,12.8000,,,80000.000,27-12-2024,25-12-2024,,13 %,,,No,1000,0011160821,10,计划+钟银秀,,#N/A,,,工程验证,0008104055,
4500393300,,Owen Zheng,Infinity Fibercom Ltd,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z045,,,,,,30,NB Standard PO,66495974,A,,,EA,12.8000,,,80000.000,27-12-2024,25-12-2024,,13 %,,,No,1000,0011160821,10,计划+钟银秀,,#N/A,,,工程验证,0008104055,
4500393316,,Xia Chen,Focuslight (DG) Microoptics Co. Ltd,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,,,,,,30,NB Standard PO,65848995,A,,,EA,10.7000,,,9000.000,24-01-2025,19-01-2025,,13 %,,,No,2000,0011160847,120,NPI+计划真敏章,,#N/A,,,已纳入APL,0008102902,
4500393336,,Liangsi Luo,"Dongguan Xiangtong Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,66138817,C,,,EA,0.0000,,,8500.000,10-01-2025,10-01-2025,,13 %,,,Yes,2000,0011160847,10,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103832,
4500393340,,Ellen Dai,"Suzhou Jingxie High and New electronic Material Co., Ltd.",,"No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China","No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China",CNY,Z060,DEW,,Discharge to buyer's warehouse,,,60,NB Standard PO,30171877,,,,BOT,55.7500,,,20.000,13-12-2024,13-12-2024,,13 %,,,No,7000,0011160743,60,PIC-戴容容,,#N/A,,,,0008100575,
4500393341,,Ellen Dai,"FuZhou JingJia Trading Co., Ltd.",,"No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China","No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30171556,,,,ROL,92.0000,,,20.000,28-11-2024,28-11-2024,,13 %,,,No,7000,0011160783,10,PIC-戴容容,,#N/A,,,,0008100369,
4500393345,,Ellen Dai,Suzhou Yijia Fine Electric Technology Co,,"No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China","No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China",CNY,Z090,,,,,,10,NB Standard PO,10038617,,,,EA,2.7000,,,10.000,28-11-2024,28-11-2024,,13 %,,,No,7000,0011160787,10,PIC-戴容容,,#N/A,,,,0008104541,
4500393368,,Sharen.Li,"Shenzhen Huajunxing Technology Co., Ltd.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,P2101464,05,,,EA,1.3490,,,50000.000,30-12-2024,30-12-2024,,13 %,,,No,5210,0011160774,40,王丽娜,,#N/A,,,已纳入APL,0008100160,
4500393369,,Sharen.Li,"Shenzhen Seiken Technology Co., Ltd.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",CNY,N060,,,,,,20,NB Standard PO,P2100483,04,,,EA,1.3750,,,10000.000,30-12-2024,30-12-2024,,13 %,,,No,5210,0011160774,100,王丽娜,,#N/A,,,已纳入APL,0008101846,
4500393370,,Sharen.Li,"Shenzhen Huajunxing Technology Co., Ltd.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,P2103538,03,,,EA,2.7000,,,5000.000,30-12-2024,30-12-2024,,13 %,,,No,5210,0011160774,150,王丽娜,,#N/A,,,已纳入APL,0008100160,
4500393371,,Sharen.Li,"Shenzhen Huajunxing Technology Co., Ltd.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,P2101466,03,,,EA,1.3050,,,100000.000,30-12-2024,30-12-2024,,13 %,,,No,5210,0011160774,30,王丽娜,,#N/A,,,已纳入APL,0008100160,
4500393372,,Sharen.Li,"CYG TEFA CO., LTD.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",CNY,Z090,DDP,,DELIVERED DUTY PAID,,,10,NB Standard PO,P6115613,02,,,EA,0.6000,,,40000.000,30-12-2024,30-12-2024,,13 %,,,No,5210,0011160774,50,王丽娜,,#N/A,,,已纳入APL,0008101361,
4500393372,,Sharen.Li,"CYG TEFA CO., LTD.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",CNY,Z090,DDP,,DELIVERED DUTY PAID,,,20,NB Standard PO,P6115614,02,,,EA,0.6000,,,30000.000,30-12-2024,30-12-2024,,13 %,,,No,5210,0011160774,60,王丽娜,,#N/A,,,已纳入APL,0008101361,
4500393374,,Sharen.Li,TWMISCO LTD,,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",GBP,0060,FCA,,Free Carrier Air,,,30,NB Standard PO,P0869431,07,,,EA,0.7500,,,9000.000,20-02-2025,20-02-2025,,0 %,,,No,5210,0011160349,30,王丽娜,,#N/A,,,已纳入APL,0008200658,
4500393419,,Ealon Yu,"Fujikura (China) Co.,Ltd",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",USD,N090,,,,,,10,NB Standard PO,P6114107,02,,,EA,0.0000,,,12000.000,13-01-2025,13-01-2025,,0 %,,,Yes,5210,0011160997,10,Elaine,,#N/A,,,已纳入APL,0008200897,
4500393476,,Owen Zheng,"Orte Photonics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,60224466,B,,,EA,95.0000,,,100.000,05-12-2025,04-12-2024,,13 %,,,No,1001,0011161144,10,ACD+刘庆明001,,#N/A,,,工程验证,0008101412,
4500393483,,Yan Li,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,10,NB Standard PO,65512056,E,,,EA,0.4100,,,1000.000,07-01-2025,30-12-2024,,0 %,,,No,2000,0011161035,10,平面+计划叶云芎,,#N/A,,,已纳入APL,0000002010,
4500393506,,Xiuhua Jiang,Fuzhou development zone fuxin photoelectric instrument factory,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,50,NB Standard PO,32501603,A0,,,SET,33.2300,,,35.000,03-01-2025,10-12-2024,,13 %,,,No,2000,0011161039,30,NPI+崔印封DGP-C,,#N/A,,,已纳入APL,0008100053,
4500393511,,Xiuhua Jiang,Yuyao Jin Xing Pricision Plastic plant,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,32135613,A,,,EA,2.0000,,,100.000,23-12-2024,06-12-2024,,13 %,,,No,2000,0011160415,50,光学+李小芳,,#N/A,,,已纳入APL,0008101943,
4500393520,,Haini Zhang,"Fujian Acetron New Materials Co., Ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30006205,,,,KG,32.0000,,,350.000,18-12-2024,18-12-2024,,13 %,,,No,2000,0011160849,240,镀膜+公共,,#N/A,,,,0008100346,
4500393526,,Haini Zhang,Fuzhou chaoqun machinery mold co. LTD.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,60,NB Standard PO,20751407,A,,,EA,0.7100,,,4000.000,18-12-2024,18-12-2024,,13 %,,,No,2000,0011160849,230,镀膜+公共,,#N/A,,,,0008103073,
4500393532,,Da Wei,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,10,NB Standard PO,65477793,B,,,EA,0.2248,,,43000.000,24-12-2024,16-12-2024,,0 %,,,No,1001,0011160352,10,TBU ISO+何秀平,,#N/A,,,已纳入APL,0000002010,
4500393582,,Sharen.Li,"Shenzhen ZhanFan General EnvironmentService Co.,Ltd",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",CNY,Z060,,,,,,160,NB Standard PO,CLN0035,,,,EA,33.0200,,,60.000,05-12-2024,05-12-2024,,13 %,,,No,5210,0011154429,40,王丽娜,,#N/A,,,,0008102590,
4500393596,,Ellen Dai,"Beijing Qining Mould Co., Ltd",,"No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China","No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China",CNY,Z060,,,,,,10,NB Standard PO,30172580,,,,EA,0.9600,,,1440.000,03-12-2024,03-12-2024,,13 %,,,No,7000,0011161202,10,PIC-戴容容,,#N/A,,,,0008104494,
4500393599,,Xiaodong Zhuang,"Fuzhou Shenhui Chemical Instrument & Equipment Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30008296,,,,BOT,8.4100,,,600.000,10-01-2025,10-01-2025,,13 %,,,No,2000,0011161310,60,仓库+王金霞,,#N/A,,,已纳入APL,0008100029,
4500393599,,Xiaodong Zhuang,"Fuzhou Shenhui Chemical Instrument & Equipment Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,30004720,,,,KG,8.1200,,,500.000,15-01-2025,15-01-2025,,13 %,,,No,2000,0011161310,150,仓库+王金霞,,#N/A,,,已纳入APL,0008100029,
4500393619,,David Qu,Fabrinet,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N090,EXW,,THAILAND,,,10,NB Standard PO,PA513497,,,,EA,0.0000,,,100.000,25-02-2025,27-12-2024,,0 %,,,Yes,1000,0011161041,40,计划+林钰佳,,#N/A,,,已纳入APL,0008200050,
4500393623,,Yanping Chen,"II-VI Laser Enterprise Philippines, Inc.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",USD,N030,EXW,,Calamba,,,10,NB Standard PO,1431736,,,,EA,149.0400,,,9000.000,20-01-2025,20-01-2025,,0 %,,,No,5210,0011158527,10,Elaine,,#N/A,,,已纳入APL,000000Z019,
4500393624,,Yanping Chen,"II-VI Laser Enterprise Philippines, Inc.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",USD,N030,EXW,,Calamba,,,10,NB Standard PO,PA008601,,,,EA,52.1300,,,9000.000,24-02-2025,24-02-2025,,0 %,,,No,5210,0011159710,10,Elaine,,#N/A,,,已纳入APL,000000Z019,
4500393627,,Shaohong Liu,"Fuzhou Huachen Innovation Electronics Co., Ltd.",,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z060,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,10005822,,,,PAA,11.1100,,,550.000,20-12-2024,20-12-2024,,0 %,,,No,4020,0011160249,160,计划+刘清,,#N/A,,,,0008100084,
4500393628,,David Qu,"Shenzhen Rapid Technology Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,32188046,D,,,EA,255.0000,,,20.000,09-12-2024,05-12-2024,,13 %,,,No,2000,0011161047,80,GDL+计划杨进,,#N/A,,,已纳入APL,0008101560,
4500393631,,Shaohong Liu,"Fuzhou Gude Wood Products Co., Ltd",,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z060,,,,,,10,NB Standard PO,30064016,,,,EA,90.6000,,,300.000,20-12-2024,20-12-2024,,0 %,,,No,4020,0011160249,20,计划+刘清,,#N/A,,,已纳入APL,0008104877,
4500393631,,Shaohong Liu,"Fuzhou Gude Wood Products Co., Ltd",,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z060,,,,,,20,NB Standard PO,30064005,,,,EA,61.5000,,,200.000,20-12-2024,20-12-2024,,0 %,,,No,4020,0011160249,60,计划+刘清,,#N/A,,,已纳入APL,0008104877,
4500393636,,Shaohong Liu,"Fuzhou Jinwanda Printing Technology Co.,Ltd.",,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z030,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30013652,,,,EA,0.9600,,,4000.000,20-12-2024,20-12-2024,,0 %,,,No,4020,0011160249,220,计划+刘清,,#N/A,,,已纳入APL,0008103301,
4500393639,,Shaohong Liu,"Fuzhou xingjiaxing zhipin baozhuang Co., Ltd.",,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z060,DEW,,,,,10,NB Standard PO,30302020,,,,EA,12.0000,,,700.000,18-01-2025,18-01-2025,,0 %,,,No,4020,0011160249,100,计划+刘清,,#N/A,,,已纳入APL,0008101578,
4500393642,,Shaohong Liu,福州艺界包装材料有限公司,,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z030,,,,,,10,NB Standard PO,30240823,,,,EA,2.9900,,,2000.000,20-12-2024,20-12-2024,,0 %,,,No,4020,0011160249,180,计划+刘清,,#N/A,,,已纳入APL,0008104876,
4500393642,,Shaohong Liu,福州艺界包装材料有限公司,,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z030,,,,,,20,NB Standard PO,30392913,,,,EA,1.5700,,,3500.000,20-12-2024,20-12-2024,,0 %,,,No,4020,0011160249,200,计划+刘清,,#N/A,,,已纳入APL,0008104876,
4500393642,,Shaohong Liu,福州艺界包装材料有限公司,,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z030,,,,,,30,NB Standard PO,30240845,,,,EA,2.9900,,,800.000,20-12-2024,20-12-2024,,0 %,,,No,4020,0011160249,250,计划+刘清,,#N/A,,,已纳入APL,0008104876,
4500393650,,Owen Zheng,"Dongguan Xiangtong Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,32495201,A,,,EA,1.2700,,,2211.000,23-12-2024,20-12-2024,,13 %,,,No,1000,0011161742,20,计划+王炳淋,,#N/A,,,有条件纳入APL,0008103832,
4500393656,,Xia Chen,"Changzhou Arrival of new technologyR&D Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,32498075-3,,,,EA,10.5000,,,3177.000,02-01-2025,02-01-2025,,13 %,,,No,2000,0011161760,20,Wafer+计划张中辉,,#N/A,,,已纳入APL,0008102198,
4500393670,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,30313644,I,,,EA,0.0000,,,442.000,10-12-2024,03-12-2024,,13 %,,,Yes,2000,0011161826,10,球面+计划黎秋琴,,#N/A,,,货源验证,0008103595,
4500393685,,Owen Zheng,"Siny Optic-com Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z045,,,,,,10,NB Standard PO,66503987,A0,,,EA,4.8200,,,150000.000,20-12-2025,20-12-2024,,13 %,,,No,1001,0011160977,10,FSI+郑美清,,#N/A,,,已纳入APL,0008102145,
4500393685,,Owen Zheng,"Siny Optic-com Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z045,,,,,,10,NB Standard PO,66503987,A0,,,EA,4.8200,,,150000.000,29-12-2024,27-12-2024,,13 %,,,No,1001,0011160977,10,FSI+郑美清,,#N/A,,,已纳入APL,0008102145,
4500393698,,Liangsi Luo,Fuzhou Baoxin Optoelectronics TechnologyCo. Ltd.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z060,,,,,,10,NB Standard PO,30482070,,,,EA,6194.6900,,,15.000,02-01-2025,19-12-2024,,13 %,,,No,2000,0011161047,190,GDL+计划杨进,,#N/A,,,有条件纳入APL,0008103928,
4500393762,,Yangbin Wang,Linde Gas XM,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z030,,,,,,10,NB Standard PO,30232383,,,,KG,0.7108,,,2000.000,30-11-2024,30-11-2024,,13 %,,,No,2000,0011161881,10,提拉+朱小燕,,#N/A,,,,0008100100,
4500393812,,Ellen Dai,"Suzhou Tongcheng Decoration MaterialCo., LTD",,"No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China","No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China",CNY,Z060,,,,,,10,NB Standard PO,30171718,,,,BOT,9.5800,,,240.000,04-12-2024,04-12-2024,,13 %,,,No,7000,0011161926,10,PIC-戴容容,,#N/A,,,,0008104717,
4500393816,,Ellen Dai,Suzhou U-Best Information Techno,,"No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China","No.12 Su Tong Road,Suzhou Industrial Park Suzhou, Jiangsu, China",CNY,Z090,,,,,,10,NB Standard PO,30171523,,,,ROL,26.1000,,,80.000,04-12-2024,04-12-2024,,13 %,,,No,7000,0011162008,10,PIC-戴容容,,#N/A,,,,0008104539,
4500393852,,Yanping Chen,"II-VI Laser Enterprise Philippines, Inc.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",USD,N030,EXW,,Calamba,,,10,NB Standard PO,PA513400,,,,EA,52.0000,,,9000.000,17-03-2025,17-03-2025,,0 %,,,No,5210,0011161735,10,Elaine,,#N/A,,,已纳入APL,000000Z019,
4500393853,,Yanping Chen,"II-VI Laser Enterprise Philippines, Inc.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",USD,N030,EXW,,Calamba,,,10,NB Standard PO,PA513538,,,,EA,149.0400,,,6000.000,20-01-2025,20-01-2025,,0 %,,,No,5210,0011161739,10,10010440,,#N/A,,,已纳入APL,000000Z019,
4500393854,,Yanping Chen,"II-VI Laser Enterprise Philippines, Inc.",,"No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.","No. 2 Fenghuang Rd, Futian bonded area,Futian, Shenzhen, Guangdong, P.R.C.",USD,N030,EXW,,Calamba,,,10,NB Standard PO,1403403,,,,EA,88.2800,,,6000.000,17-03-2025,17-03-2025,,0 %,,,No,5210,0011161738,10,Elaine,,#N/A,,,已纳入APL,000000Z019,
4500393860,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,20,NB Standard PO,32486450,A,,,EA,12.9200,,,1000.000,15-01-2025,15-01-2025,,0 %,,,No,2000,0011161208,20,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500393860,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,30,NB Standard PO,32486472,A,,,EA,12.9200,,,250.000,15-01-2025,15-01-2025,,0 %,,,No,2000,0011161208,30,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500393861,,Yangbin Wang,"Fuzhou Liangtong Low Carbon TechnologyDevelopment Co., Ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z030,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,20109965,,,,EA,53.1000,,,20.000,27-01-2025,27-01-2025,,13 %,,,No,1000,0011161910,10,耦合器+肖淳,,#N/A,,,,0008104678,
4500393879,,Xiuhua Jiang,Fuzhou development zone fuxin photoelectric instrument factory,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,32501212,A0,,,SET,12.1300,,,150.000,10-01-2025,06-12-2024,,13 %,,,No,2000,0011160179,10,NPI+赵超DGP-C,,#N/A,,,已纳入APL,0008100053,
4500393902,,Haini Zhang,Fuzhou chaoqun machinery mold co. LTD.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,50,NB Standard PO,20748618,A,,,EA,16.1700,,,350.000,18-12-2024,18-12-2024,,13 %,,,No,2000,0011161914,150,镀膜+公共,,#N/A,,,,0008103073,
4500393919,,Kelly Chen,"Shenzhen Sunny Industry Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,65964220,D,,,EA,0.0000,,,110.000,03-01-2025,26-12-2024,,13 %,,,Yes,1000,0011161873,10,计划+王巧玲,,#N/A,,,已纳入APL,0008100153,
4500393950,,Thomas Zhang,"Eugenlight Technologies Co.,  Ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,P6112235,,,,EA,94.6300,,,170.000,06-12-2024,06-12-2024,,13 %,,,No,1000,0011161866,10,计划+林钰佳,,#N/A,,,已纳入APL,0008102947,
